,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
6718,1,电影评论\2021电影\1322057,明天会好的,482,我们的生活方式是,9,0,0,3,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,e422230dc7093329106bf99ebecb2221,5b90371e33559e3af3abed24360350c1,2,17,9,0,40.84,37.53,21.63,1620000000000.0,155466,828128,"爱情,喜剧"
6719,0,电影评论\2021电影\1298908,完美受害人,943,我只能说，现在的导演纯属于养家糊口的职业。其中一部分的导演的艺术鉴赏能力已经落后于普通观众，更别说什么艺术创造力。,2,3,0,4,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,b45700a115c2955ba8bf26f14d176dad,00a0e3080ff5c6c829da68fed1ce4e58,10,80,26,0,68.51,16.99,14.5,1620000000000.0,28102,432076,"悬疑,犯罪,剧情"
6720,1,电影评论\2021电影\1300936,人潮汹涌,446,喜欢刘德华，影片太棒了！,10,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,046e7713240979e0a2f137a57f8be65f,cdd53c8d99c0a9c02b38a392482f7e8d,0,72,13,0,80.68,13.76,5.56,1610000000000.0,246956,18450151,"剧情,喜剧,爱情"
6721,1,电影评论\2021电影\1360592,当男人恋爱时,672,hen hao,10,0,0,1,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,c2704ae87bc8218d1024e77d2325ae20,0c9a52ff957d196e8b2915f522ca76d3,3,6,2,0,69.47,20.0,10.53,1620000000000.0,56474,8156525,"爱情,剧情"
6722,0,电影评论\2021电影\1356063,峰爆,813,真不错，比长津湖更感人,10,1,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,9035da481ca6f2ad3a89b5ccc5ee0578,8526e34bbef66f70ec25dedfdc479ab6,1,33,6,0,86.98,11.67,1.35,1630000000000.0,171770,11539185,"剧情,灾难,动作"
6723,0,电影评论\2021电影\1332048,没有过不去的年,754,我发现达康书那个记什么角色都能驾驭的了。原本以为这种烟火气息的电影他会有点难度的。这么看来，今年的最佳男主角他可以拼一拼。,10,0,0,4,1610000000000.0,f8320b26d30ab433c5a54546d21f414c,4bdfe0db5cc70d3b34fd382cdbba1823,e3be5a39f985fdc839b91734fb97b25b,132,97,80,0,74.47,4.42,21.11,1610000000000.0,12600,1150620,"家庭,剧情"
6724,1,电影评论\2021电影\1288094,妈妈的神奇小子,652,日子很滚烫�，又暖又明亮�,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,e0106e2fb674df4c9db606aed94dcfbf,d8afec9b3594e9e15dad5c5234f39e57,0,8,2,0,80.87,15.25,3.88,1630000000000.0,33201,490330,"剧情,家庭"
6725,0,电影评论\2021电影\1302235,超越,347,结尾有点烂过头了吧,7,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,a52454f6f1bc279f217719fd88dd6658,eec20e1e3a1d76f45e78c71d6642c191,1,10,4,0,62.87,26.68,10.45,1620000000000.0,237013,4114296,"剧情,喜剧"
6726,1,电影评论\2021电影\1222234,我的姐姐,287,和男朋友见面时候的电影！！！！！他说贼无聊 确实 那个时候只有心动根本就没有时间顾及电影里讲什么了,6,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,c7d9e466609c3222786d13cb0bf194c4,c7256931d236b6440360e99f639cb0dc,2,15,9,0,77.42,17.47,5.11,1620000000000.0,482535,23371601,"剧情,家庭"
6727,1,电影评论\2021电影\1322799,缉魂,989,不记得好不好看！,9,0,0,2,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,f06a9e8216985e5ffec45f96b672d724,0dada6744295e6d7ad4de1cb16737a20,0,18,5,0,61.46,25.17,13.37,1610000000000.0,48500,3066410,"犯罪,悬疑,科幻"
6728,0,电影评论\2021电影\1322057,明天会好的,302,没什么好评论的，适合的人群是不一样的。,5,0,0,1,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,71a17e85b013b0b844e35ae82c1d332c,ae5710dcebb6d09dcc215068b526cc8a,0,3,1,0,40.84,37.53,21.63,1620000000000.0,155466,828128,"爱情,喜剧"
6729,1,电影评论\2021电影\1225754,猫和老鼠,719,有事没看成不知道,1,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,0ebf787b124053da203d34b421273e6a,e8f51704748dd54606c056f4bfdf28cf,0,3,1,0,61.08,25.7,13.22,1610000000000.0,298926,3041980,"喜剧,动画,冒险"
6730,1,电影评论\2021电影\1244901,许愿神龙,440,喜欢，和弟弟一起,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,98df68c2b6adc96a6a0521d66db28105,2e0373b1c5fcdf90e87fe9ab62b5e36c,1,4,1,0,81.24,12.89,5.87,1610000000000.0,81537,4801897,"动画,喜剧,奇幻"
6731,0,电影评论\2021电影\1174000,日常幻想指南,8,还可以吧，因为看了有个评价说永远也不知道下一秒发生什么，就去看了看，的确。刚开始冰箱拟人化的时候吓了一跳，因为男主一下子打开冰箱以后，里面有个人头，那苍白的脸啊，那酸爽~~~最后看哭了，因为狗狗受伤那块，不过好在结局还算可以，刚开始惊悚，而后逗乐，最后流泪…,7,7,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,b73841a6b6c4328be3726e7100c40b7a,15b8a9b467fe36f546c245280e14fe0c,4,13,5,0,58.89,27.25,13.85,1630000000000.0,85867,751018,"喜剧,奇幻,爱情"
6732,0,电影评论\2021电影\1174000,日常幻想指南,611,还可以吧，因为看了有个评价说永远也不知道下一秒发生什么，就去看了看，的确。刚开始冰箱拟人化的时候吓了一跳，因为男主一下子打开冰箱以后，里面有个人头，那苍白的脸啊，那酸爽~~~最后看哭了，因为狗狗受伤那块，不过好在结局还算可以，刚开始惊悚，而后逗乐，最后流泪…,7,7,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,b73841a6b6c4328be3726e7100c40b7a,15b8a9b467fe36f546c245280e14fe0c,4,13,5,0,58.89,27.25,13.85,1630000000000.0,85867,751018,"喜剧,奇幻,爱情"
6733,0,电影评论\2021电影\1164582,沙丘,663,拍的不错，但是感觉再看预告片和前缀，到关键时刻结束了,7,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,92e8a5be2026fafe11d925b43abd8f2b,3b888fb9119b15bd8aa819793b80e31e,30,5,2,0,59.2,25.29,15.51,1630000000000.0,233983,5760290,"科幻,冒险,动作"
6734,0,电影评论\2021电影\1229308,第十一回,595,想表达的很多 反而显得太过复杂 突出不了主题 黑色幽默有点不伦不类,7,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,156a90613fd8def9cf69e967f040bb3a,2b9c6ff86b8144fdce0d8fad0ee80516,0,20,15,0,53.07,38.95,7.98,1620000000000.0,150547,1926050,"剧情,喜剧,家庭"
6735,1,电影评论\2021电影\1212372,发财日记,162,第一次拍，宋小宝已经很不容易了，明星阵容也非常棒，沙溢很搞笑,10,1,0,2,1610000000000.0,f8320b26d30ab433c5a54546d21f414c,3a7dca0dc69cfca0cda1b4e3d305f3f6,db75e426d3aa9e554a3bddb760c3a97c,2,62,11,0,32.69,61.54,5.77,1610000000000.0,51068,1899,"剧情,喜剧"
6736,1,电影评论\2021电影\1242151,寂静之地2,3,电影是挺好看 但是旁边的情侣也不看啊 就是亲 我要是不在裤子都快脱了,9,6678,329,3,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,40c5b4890ac37383bcb074533b645a7c,c0aa0ab4003121ed0f3604b61dd438ae,0,34,2,0,51.79,37.32,10.89,1620000000000.0,59625,7171233,"惊悚,悬疑,剧情"
6737,1,电影评论\2021电影\343034,速度与激情9,319,一直在跟，你说好不好？！,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,cab4950c187a25211b3d98596061a4e4,11cf646229eba1246d16e48afe48926e,0,20,10,0,57.25,26.42,16.34,1620000000000.0,1280573,35429709,"动作,犯罪,冒险"
6738,1,电影评论\2021电影\1337700,中国医生,544,我爱易烊千玺！,10,0,0,3,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,859b500021ce629cf5b29bfc09d8649a,cea90d9b4d4d69eaf393b622bf6838ab,6,18,1,0,88.87,8.08,3.05,1630000000000.0,475631,36540296,剧情
6739,1,电影评论\2021电影\1298367,悬崖之上,286,现在幸福生活来之不易啊！！！！我们要好好工作，努力为国家贡献自己的力量！！！！,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,5b07921dec09c00b14e28b1d0ed46896,e3de29796e9277698d3a33d4ee326432,0,16,12,0,83.38,12.09,4.53,1620000000000.0,143137,30845923,"剧情,悬疑,动作"
6740,0,电影评论\2021电影\1229308,第十一回,586,低级低俗，下流,2,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,b34c7324a37af08f51065f1159f4ee59,3153454293d6817a3c9f292372b5e7c8,9,63,24,0,53.07,38.95,7.98,1620000000000.0,150547,1926050,"剧情,喜剧,家庭"
6741,1,电影评论\2021电影\1300668,温暖的抱抱,214,被朋友种草来的，今天第一次来，果然跟朋友描述的一样，非常赞！,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,46ef5476484744dea4198cc6fe280460,1d5f67176216386d63f5afff8829d703,1,27,10,0,73.13,16.27,10.6,1610000000000.0,329829,23265773,喜剧
6742,1,电影评论\2021电影\1241385,秘密访客,810,段奕宏yyds！！！老婆好漂亮！！！演技都很好荣梓杉很帅,9,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,64ba6aa3e10ee6c0bb7b586cb4387a9f,1b470e820b4ffbcaaf2dc7565ed13b14,13,4,2,0,51.87,33.05,15.08,1620000000000.0,291597,5601440,"悬疑,犯罪,剧情"
6743,0,电影评论\2021电影\1278054,寻汉计,652,平常人的生活讲的如此动人，两个演员教科书般的演技把我带进了故事里，无论是王招还是杜微都如此普通又如此可爱，平常细碎的生活里有温暖流淌,9,0,0,2,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,932bc3097cf2f9989e7acf314f44e07a,3a2ea21a7b63ffc486456c297b716af0,14,45,1,0,58.05,32.25,9.7,1620000000000.0,30559,110106,"喜剧,爱情"
6744,1,电影评论\2021电影\1378057,革命者,879,扣率很高不是吗我,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,dbc5921eb1b0c1d7d4ee7fcc0929567d,d64f3cbbf9f206d8b740e4898a590317,1,40,3,0,86.35,12.34,1.3,1630000000000.0,86332,3731426,"剧情,历史"
6745,0,电影评论\2021电影\1217023,唐人街探案3,738,只能说还行  算是说的过去吧,9,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,a0ad84120075ada482eec25bb747e7dc,966ebb2d357a9de7313933c8bf0a10c7,1,9,7,0,69.33,28.67,2.0,1610000000000.0,4468547,95018939,"喜剧,悬疑"
6746,1,电影评论\2021电影\1242151,寂静之地2,116,刚刚好 胡公寓,9,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,ca0221939db19214b38511db39655aa7,778224f5b2b336fdb83e89b2861bd414,0,18,1,0,51.79,37.32,10.89,1620000000000.0,59625,7171233,"惊悚,悬疑,剧情"
6747,1,电影评论\2021电影\1218188,怒火·重案,36,以前都没发现这个宝藏平台，感觉亏了一个亿，以后一定先来网上预订，超赞房间比较小，但是非常干净整洁，装修是极简ins风，很喜欢,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,cbee7c6e83cbc8e3b62f0ea2af73947d,553ebc192a8aee782ce9b2a51e815558,3,42,2,0,89.19,7.66,3.15,1630000000000.0,405780,34343625,动作
6748,1,电影评论\2021电影\1244901,许愿神龙,12,一般。自己的时候,5,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,ee6e65856aa2fbb966bb2045826088fa,68f9ae598776e951c12f934c6ec06ca5,3,22,5,0,81.24,12.89,5.87,1610000000000.0,81537,4801897,"动画,喜剧,奇幻"
6749,0,电影评论\2021电影\335440,混沌行走,531,啥都不说了，快逃！,1,0,0,1,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,165a70afdff46c579c5d0c59e7eae2ee,d9820d2780af5e1a25235f64113763b2,0,19,1,0,39.29,41.94,18.76,1630000000000.0,24335,201264,"科幻,冒险,动作"
6750,1,电影评论\2021电影\1228788,一秒钟,875,浩存我爱你，买它买它,10,0,0,2,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,feeb012df7911ff4c00dddc03f5bd7db,9fbf659f569429677b096b8519015fd1,5,9,7,0,63.16,34.66,2.17,1610000000000.0,54493,3536456,剧情
6751,1,电影评论\2021电影\1225503,比得兔2：逃跑计划,966,给孩子买的，他们说很好看,6,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,98b9590bc7156fd5592565f7d7f9d9df,223d0ce91524e864aeff6847d4c7e5f6,3,47,3,0,78.48,17.62,3.9,1620000000000.0,53317,6028255,"动画,冒险,喜剧"
6752,0,电影评论\2021电影\1217023,唐人街探案3,268,非常棒，点赞点赞！,10,0,0,1,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,e6857e672a3dee84ae2d186aeb66ab87,850aa51be1c6586db78c5722f647bf37,3,5,3,0,69.33,28.67,2.0,1610000000000.0,4468547,95018939,"喜剧,悬疑"
6753,1,电影评论\2021电影\1375543,盛夏未来,955,我们都应该接受喜欢的人不喜欢自己吧,10,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,5733f6155aca3484750027ba5c35d324,45d5bbd9f63465a1f7ea0a0902e5c20d,2,10,6,0,76.86,22.08,1.06,1630000000000.0,933555,10423031,"剧情,青春"
6754,1,电影评论\2021电影\1300668,温暖的抱抱,470,嗯，就这个吧没啥想说的,1,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,b8b1e54621b236cc0dd457dd63721d1b,3889938c9eee245ae25e3f11b5f9af73,1,19,3,0,73.13,16.27,10.6,1610000000000.0,329829,23265773,喜剧
6755,1,电影评论\2021电影\1229845,晴雅集,854,票是给娃娃买的 ,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,7bd726bf8ce2791252841deae58159b1,bf51e99f043b5a979ca5f49610c0c071,3,5,3,0,75.35,14.55,10.1,1610000000000.0,254277,11958743,"奇幻,爱情,剧情"
6756,1,电影评论\2021电影\1356063,峰爆,618,我的老婆味道真棒,10,0,0,3,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,d78516b2acae248b0f3923a5251b2d4e,87c0e61dd0f838fb58d4b4cdb55681ce,0,14,5,0,86.98,11.67,1.35,1630000000000.0,171770,11539185,"剧情,灾难,动作"
6757,0,电影评论\2021电影\1332048,没有过不去的年,506,电影拍的就像自己家的事一样，太真实了就是小人物的生活。每个人对这个家的态度，算计，演的淋漓尽致的。也有当下的社会问题，挺好，挺接地气的,10,0,0,2,1610000000000.0,f8320b26d30ab433c5a54546d21f414c,b34f92fc74d0320439abb98cb00eb58f,b93aad44583fe601ee07fbf5bba18a60,0,7,5,0,74.47,4.42,21.11,1610000000000.0,12600,1150620,"家庭,剧情"
6758,0,电影评论\2021电影\345006,西游记之再世妖王,306,没什么太大的感觉,5,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,b3a48f48cc158db3411553165953aa6a,8cce8b053855420bcda63e5397964d42,0,31,8,0,67.33,23.78,8.9,1620000000000.0,242707,3447861,"动画,奇幻,动作"
6759,1,电影评论\2021电影\1250676,了不起的老爸,954,和爸爸一起看的，希望爸爸永远健康,9,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,8399282485dd4d9ec33e052136136983,3a7bad72c3bdaa9ad0752858a670180a,2,6,4,0,78.47,15.63,5.9,1620000000000.0,181876,4104625,"剧情,喜剧,运动"
6760,0,电影评论\2021电影\1242151,寂静之地2,498,没什么质量 ,4,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,ffaf796a9546693af16f98f7482f7d6b,21f3387b56012a1d9d07067f8b6c5ef3,9,49,13,0,51.79,37.32,10.89,1620000000000.0,59625,7171233,"惊悚,悬疑,剧情"
6761,1,电影评论\2021电影\1302134,哆啦A梦：伴我同行2,430,人总会活在如果里,8,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,3002013dc4f513bd1b18fe7b01c4cf7e,6c49314b3cea0e3492d095ff52a54ecc,0,4,2,0,79.57,15.69,4.74,1620000000000.0,271443,8268344,"剧情,动画"
6762,0,电影评论\2021电影\1302134,哆啦A梦：伴我同行2,245,很好，不错，青春,9,0,0,1,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,91c8f616f8cc57987f488c548e51aab2,b30b24529e97f40de3ed11db3d544ec7,0,4,2,0,79.57,15.69,4.74,1620000000000.0,271443,8268344,"剧情,动画"
6763,1,电影评论\2021电影\1278054,寻汉计,662,"悲伤和希望都是一缕光，在我们的路上，从未断绝
不知道说啥，随便选的一句话",4,0,0,2,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,99ecb5ff407b991ef994f309af0244d9,d49a0ac164fc5cf66126777d2082151b,8,39,11,0,58.05,32.25,9.7,1620000000000.0,30559,110106,"喜剧,爱情"
6764,0,电影评论\2021电影\1360088,关于我妈的一切,967,很真实的折射现在大部分年轻人的现状,10,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,d767b6d605e4eba6638017d90a8c2809,34bfad8f8ff5e782b1cc63bc02569cd4,1,11,5,0,87.19,9.05,3.77,1630000000000.0,154657,4456512,剧情
6765,0,电影评论\2021电影\1298908,完美受害人,922,"整个电影厅就我一个人，故事讲述还是nice的�
不过BGM加上就我一个人在影厅里还是有点渗人的看了我一生汗，其实还是比较好推理的不过有些环节顺序排列不太清楚，有些应该前面就给的线索到最后才展现出来，这就明显不想让观众捋清楚，最后复盘环境还是不错的很真实，我看到一半就已经推出凶手了，不知道各位有没有推测出了�",8,1,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,15d264a6781a0f59c42c984c4f33b4a2,e63f6f712dff06bb63580f71b2f0c1e2,1,16,2,0,68.51,16.99,14.5,1620000000000.0,28102,432076,"悬疑,犯罪,剧情"
6766,1,电影评论\2021电影\461076,紧急救援,405,"很好看，而且这场电影�有特别的记忆。因为也是我们的最后一场电影
什么 ？叫什么？",10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,18540acaace2c493de97a86c2ef41885,eac535168762da208776e2e49cdcd05f,2,17,11,0,81.94,15.92,2.15,1610000000000.0,651545,12564181,"剧情,灾难,动作"
6767,0,电影评论\2021电影\1240838,除暴,786,吴彦祖最后的顿悟不够悔过��,8,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,81086f21b14cb137d256b9b078ff42e5,53c8a2a82cabee490426f3a1f0d54a16,5,31,24,0,67.91,26.24,5.85,1610000000000.0,76513,14510098,"犯罪,剧情,动作"
6768,0,电影评论\2021电影\1332048,没有过不去的年,360,老人生命的倒计时儿女们终于聚齐过好年 可遗产的分配不均迅速让有些儿女们面目狰狞 裸贷整容 婚内出轨等场景的出现也让人有点五味杂陈 这是一部值得深思的好电影 成年人的生活没有容易二字 生活不易且行且珍惜吧,10,0,0,3,1610000000000.0,f8320b26d30ab433c5a54546d21f414c,9dda4fb65335f2555c5bacc1eab3ca05,52726c8aa45556910d9c09520af5ebf8,1,43,26,0,74.47,4.42,21.11,1610000000000.0,12600,1150620,"家庭,剧情"
6769,1,电影评论\2021电影\1217023,唐人街探案3,957,既然太阳上也有黑点，人世间的事情就更不可能没有缺陷,9,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,8c70eae268755f8956a2c6a7d06ae6eb,bdf9d86b165e6d9338bbdca79c020c2d,0,10,4,0,69.33,28.67,2.0,1610000000000.0,4468547,95018939,"喜剧,悬疑"
6770,0,电影评论\2021电影\1328693,五个扑水的少年,232,很真实的青春。,10,0,0,3,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,f044d998784858cd0daa2084032c84e0,0cfa0d7c6ef48f6184daf03b7ab2dd4b,6,23,2,0,89.46,6.86,3.67,1630000000000.0,147567,1678972,"剧情,喜剧,青春"
6771,0,电影评论\2021电影\1202638,失控玩家,991,就是游戏 画面感不错,9,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,3429d666c5f07f15478db5ddfc3ebf66,4e14959bfdaf058e2f4e43a2bf7c2548,0,7,4,0,77.07,17.72,5.21,1630000000000.0,97656,15759101,"动作,冒险"
6772,0,电影评论\2021电影\1298908,完美受害人,841,"我觉得是真不错，最后结局我的理解是女主变成了那个弟弟，他那个笑个小时候的弟弟一样，总之他的心理问题没有解决，反而变成了另一种人格障碍，是因为李乃文去看的，我觉得老男人自有他的魅力。
反应了现代社会女性被家暴，我觉得这是一个很好的反映题材，最后女主从家暴的阴影里走出来了我觉得，不过他还是心理变态的，因为以前造成的伤害，不管怎么样去弥补 还是会留在心里变成一根刺。。。",10,1,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,16b9cedea5e1affe673988455e28f1b9,79fd69edd85cb59b882bb53f17c4ea90,0,9,5,0,68.51,16.99,14.5,1620000000000.0,28102,432076,"悬疑,犯罪,剧情"
6773,1,电影评论\2021电影\1309249,宝可梦：皮卡丘和可可的冒险,532,萨戮德已经是合格的父亲了！,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,162818fde1a75d3cbcbeb4892ad6442b,3ff5e244e33a09a2ebcb75409b6125c0,0,12,2,0,73.28,21.79,4.93,1630000000000.0,35010,1557212,动画
6774,1,电影评论\2021电影\1298542,白蛇2：青蛇劫起,673,和孩子去看的，还好,9,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,f3651622abce2c0e3df55b2292d2c428,d2e59d171616da903a68db6e1ff158ac,3,3,1,0,81.45,14.48,4.07,1630000000000.0,339059,14866802,"冒险,奇幻,动画"
6775,0,电影评论\2021电影\1288094,妈妈的神奇小子,709,结尾不怎么样,8,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,6e9bbf43accec1e7a5bfce0f8a84384e,5dda27f32b1ec9bd0540f04fbbedf149,0,26,1,0,80.87,15.25,3.88,1630000000000.0,33201,490330,"剧情,家庭"
6776,0,电影评论\2021电影\1322799,缉魂,265,"很好看
太烧脑里",10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,b4ba746e2a2719a191b0b1ca494cfdeb,f8db5a4c1a3c86173372ac98ed25b8bd,0,28,2,0,61.46,25.17,13.37,1610000000000.0,48500,3066410,"犯罪,悬疑,科幻"
6777,1,电影评论\2021电影\1378057,革命者,720,珍爱这和平年代。总有人在为你负重前行,10,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,5a5443ee29dda44976f78fd3f457b310,b881ae925feae6190050ea4c7d186368,9,27,18,0,86.35,12.34,1.3,1630000000000.0,86332,3731426,"剧情,历史"
6778,1,电影评论\2021电影\894008,寻龙传说,446,"     
",8,0,0,1,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,5936063ce954063a4619abc49fb2547a,4012562fc9494a7b2bde2f4135f95413,0,8,1,0,77.82,16.81,5.37,1610000000000.0,30832,3403512,动画
6779,0,电影评论\2021电影\1225754,猫和老鼠,539,汤姆猫和杰瑞是真爱了,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,01f71001b86cead246af90c70395526e,de199fb12040eaba02de1ed1ea5d4251,0,8,1,0,61.08,25.7,13.22,1610000000000.0,298926,3041980,"喜剧,动画,冒险"
6780,1,电影评论\2021电影\1334342,送你一朵小红花,674,还是值得一看的,0,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,a29dc2833d92ef427f06c9b2a64b6238,adebaa7b114dbb4cef57e0302c47d28f,0,3,1,0,86.38,8.08,5.53,1610000000000.0,708308,38440089,"剧情,家庭"
6781,1,电影评论\2021电影\1334342,送你一朵小红花,691,评论六个字，,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,6a7e740d9e19f521b0da0f34a2b88975,2da5e9f8a4f43648b67ed52f33bfd437,0,5,3,0,86.38,8.08,5.53,1610000000000.0,708308,38440089,"剧情,家庭"
6782,1,电影评论\2021电影\1336183,1921,571,为我生在这样一个国家打个10分,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,d9d52ee4f31a92f7ff1206549e644c96,26bb357188af0df0218e1323154fd029,20,48,27,0,88.05,8.87,3.08,1630000000000.0,426793,14446755,"剧情,历史"
6783,1,电影评论\2021电影\1226046,人之怒,409,很好，就是去晚了,9,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,caafc964393cbecf3fd39dfdd342c615,343956071387a6504a24019468caee36,7,9,5,0,67.39,27.4,5.22,1620000000000.0,57070,4896746,动作
6784,1,电影评论\2021电影\1360592,当男人恋爱时,882,靠谁不如靠自己,9,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,91906e80a378c0122be240ad43cc5b83,ec562441f0fe9789046394c3a5e4df89,0,27,22,0,69.47,20.0,10.53,1620000000000.0,56474,8156525,"爱情,剧情"
6785,1,电影评论\2021电影\1429505,硬汉枪神,14,女主还是走了，可惜了，学区房最后还涨了两百万哈哈哈,10,0,0,4,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,f7290b027b9d257a1e4406b98cd2670a,05f60ed6cf33b481786ecc94c50daf52,3,106,17,0,35.56,57.78,6.67,1630000000000.0,2928,181,"动作,冒险,剧情"
6786,0,电影评论\2021电影\1302992,大耳朵图图之霸王龙在行动,704,差评，都是以前的片段,1,3,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,9fce92ffae197b8f9482bee585463774,74f5c779b3db5f4384585623ef059d75,0,9,2,0,67.2,24.38,8.42,1630000000000.0,64107,1573919,"动画,喜剧,冒险"
6787,1,电影评论\2021电影\1334342,送你一朵小红花,334,易烊千玺非常棒yyds!!!,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,bd98afc26ae791e3d76b11ca40003d14,0ed133d176880198f6c4a135a10895a3,4,6,1,0,86.38,8.08,5.53,1610000000000.0,708308,38440089,"剧情,家庭"
6788,0,电影评论\2021电影\1263235,明日之战,382,里面怪物就是换了皮的   金刚里面的怪物。基本一模一样。好莱坞早就创新匮乏，开始炒冷饭了。,6,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,047d0965656c7e15656b3c434cd82519,1ebe4f33d377c790102a7fd9d5a983c4,1,39,32,0,73.22,17.34,9.43,1630000000000.0,69771,3644363,"动作,科幻,冒险"
6789,1,电影评论\2021电影\1222234,我的姐姐,479,不好看，但是味道不错，但是好像没有在店里吃的那么好吃。,4,0,0,1,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,d1292933fab71f6898775ac6ac11f857,62ac795c304d0ff22b7255d254fce070,1,12,7,0,77.42,17.47,5.11,1620000000000.0,482535,23371601,"剧情,家庭"
6790,1,电影评论\2021电影\1334342,送你一朵小红花,601,记不得了，应该是不错,9,0,0,1,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,8da613bad25ce9b5b8412d8404a2ea52,9c21cee20a82e435280cb279279dc56a,1,30,4,0,86.38,8.08,5.53,1610000000000.0,708308,38440089,"剧情,家庭"
6791,0,电影评论\2021电影\1328693,五个扑水的少年,158,剧情漏洞百出，不好看，评分有问题,1,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,1183a314dd8c73d7bb9024e35ab983a8,eac0875a786431524203a5c3f24e4a3e,0,13,7,0,89.46,6.86,3.67,1630000000000.0,147567,1678972,"剧情,喜剧,青春"
